PO Requestor WWID,SC Number,PO Number,PO Date,PO Validity End Date,PO Net Amt $,PO Supplier Name,PO Supplier ID
B3372375,548945,6791762816,2021-03-11,2021-05-18,13961,gyQOwPISUXDELsU,5719
G9776837,548945,6791762816,2021-03-29,2021-04-23,11657,lcCtcAuasiazHvN,4839
B8332342,548945,6791762816,2021-03-09,2021-06-13,11616,fBcPbOhrsTOGkKU,6625
A7560303,548945,6791762816,2021-01-20,2021-05-06,2549,UgAHRnayCVGZtFN,6826
A0797502,548945,6791762816,2021-02-07,2021-04-09,12368,ITScmaHaOWquTKx,6905
B4714054,548945,6791762816,2021-03-11,2021-06-20,14365,QaoxRaOFrDVnqha,9227
G9511688,548945,6791762816,2021-02-01,2021-05-03,7216,MQZfIfoulMHpdTx,2905
A5768236,548945,6791762816,2021-03-03,2021-05-22,6334,BbCnAfJJaULbeqn,5789
A4347282,548945,6791762816,2021-03-08,2021-03-12,7501,kXdhOusjZvShikZ,2363
G4662499,548945,6791762816,2021-01-28,2021-03-13,11595,LsQJzmJMrRdCKvj,6976
A5711355,548945,6791762816,2021-03-12,2021-04-14,9744,qLkhtuOGxfnPEmI,8939
A1288028,548945,6791762816,2021-01-04,2021-05-03,4848,IzgmxzldDLDuKOJ,7455
A4710648,548945,6791762816,2021-02-21,2021-05-28,10009,iAddlilkGNvSjdl,2000
A0083803,548945,6791762816,2021-03-17,2021-04-23,12054,lwVRdSlvNkDvdDm,8122
A6834504,548945,6791762816,2021-01-03,2021-04-02,10101,kEEvwEbgyAMScMp,7213
G0893458,548945,6791762816,2021-03-09,2021-07-01,11375,OhoWAbxigdzkMdT,8831
B8986584,548945,6791762816,2021-01-09,2021-03-11,6510,vSfHgunPPEYlIdy,8940
B0332023,548945,6791762816,2021-03-07,2021-05-19,11899,RhgLWoSogNkOOhe,6506
A3240652,548945,6791762816,2021-01-27,2021-05-05,10617,rylrjMwTGRCDEDi,9970
B3649950,548945,6791762816,2021-02-28,2021-06-03,4069,DzYSWoTaOBqoWTG,8918
A5149637,548945,6791762816,2021-03-13,2021-06-19,5107,NAelXUzqqdYVMQx,2640
A8113392,548945,6791762816,2021-02-23,2021-03-14,14246,mAcyqqospnrNqez,3907
B6858848,548945,6791762816,2021-02-03,2021-04-28,10281,TYkaMeRjNdAfSCt,3289
G8636345,548945,6791762816,2021-02-22,2021-04-11,4631,aUfoiQZNpYmQBMV,1792
G5013674,548945,6791762816,2021-01-25,2021-02-07,10692,vSGBWSPYovjBnvD,2193
G8345920,548945,6791762816,2021-02-03,2021-06-03,8258,GcIPDbmGeGZmfeJ,7799
G1798786,548945,6791762816,2021-03-07,2021-03-29,14548,OyUCVXXFBiaXHsJ,6930
A5711355,548945,6791762816,2021-03-09,2021-04-04,14199,zDltKhpkzpNsTdl,2081
G6674787,548945,6791762816,2021-02-01,2021-03-23,11469,KDQMzXEABtHchab,1115
G1426488,548945,6791762816,2021-02-06,2021-03-11,3573,DEXSgZlKfggGNEq,9858
B3314645,548945,6791762816,2021-01-02,2021-03-06,5272,jonXHuCSIcllXAH,6531
B7114291,548945,6791762816,2021-01-02,2021-03-21,4540,SLYHrWGnkesHvnb,1684
A4815027,548945,6791762816,2021-01-28,2021-02-04,10919,CBlLigOKMzsVvFI,3093
G0525772,548945,6791762816,2021-03-15,2021-03-27,2237,lFcCuFcLxiJBaWt,1853
B2490338,548945,6791762816,2021-02-28,2021-04-04,3872,ILrdsXgrgvanAio,3089
G3914130,548945,6791762816,2021-03-13,2021-05-18,13890,HTmzrWaZiuEQpPY,7798
G2301190,548945,6791762816,2021-02-17,2021-04-23,4138,jmVmraUqBZdIUGT,5601
B8531419,548945,6791762816,2021-02-06,2021-05-26,5614,hCilxHrYysMJcqu,5084
A0164888,548945,6791762816,2021-01-22,2021-03-04,6928,ZzBWwruYSaNkBdD,4868
G9864550,548945,6791762816,2021-02-15,2021-05-13,12051,bhBAiurEMTqIuPH,2301
B6571441,548945,6791762816,2021-03-22,2021-04-07,8992,tfPkrpQHKohwUmD,4133
A8429076,548945,6791762816,2021-03-22,2021-05-01,8050,CZgMxaarbxXSfYP,1074
A9149915,548945,6791762816,2021-02-05,2021-04-15,14645,qTVXVblmSldVRQc,1899
A3718015,548945,6791762816,2021-01-10,2021-01-20,10026,guEsZPpFEXenSpP,6210
A4240903,548945,6791762816,2021-01-11,2021-04-15,13797,iLspUFfAXFCtkgU,5437
A7361598,548945,6791762816,2021-02-19,2021-04-15,4268,QsUivwsDcVXrEby,2388
B8222914,548945,6791762816,2021-03-04,2021-04-12,10524,kmRjjPHzJVavMYO,5599
G7961905,548945,6791762816,2021-01-13,2021-03-23,8321,StsDRZywznrgcQW,4619
A9220146,548945,6791762816,2021-03-07,2021-03-28,8587,aSMzYzRuGnNwcIp,4890
B7317364,548945,6791762816,2021-01-20,2021-05-08,6427,nIjpTcSzjRDkaDR,5656
G8344657,548945,6791762816,2021-03-18,2021-06-11,12680,SPKxCjpHUNBjLpo,8197
B5939189,548945,6791762816,2021-01-01,2021-04-16,9947,HuaqTHfXeVmOYnt,9865
B2036031,548945,6791762816,2021-03-10,2021-05-08,12814,CNRlalxnjahvvAZ,8813
G2402666,548945,6791762816,2021-03-20,2021-03-26,11703,ZFdWYaELyUqGqxo,6608
B3592468,548945,6791762816,2021-03-21,2021-05-08,12823,YTtCNWeCfxeRbXS,9556
G2129644,548945,6791762816,2021-01-13,2021-01-22,10155,LAXoIUjygNRgLxD,1358
G7657993,548945,6791762816,2021-02-25,2021-06-12,8076,lLyyfNdTJpNTSoa,5282
G1642907,548945,6791762816,2021-02-25,2021-03-10,1686,rLzvSUfHdSSlSSQ,4989
B1197473,548945,6791762816,2021-01-18,2021-04-05,12594,zkURLMYTQEBXjQd,2715
A8421843,548945,6791762816,2021-02-11,2021-03-18,5765,aDhksBLIkJyApLe,5169
B5070150,548945,6791762816,2021-01-01,2021-01-02,14686,QzbISHqhFMcAxzV,4550
A4217883,548945,6791762816,2021-01-03,2021-03-11,6274,PVCeYxclcrtKfLm,4541
A5997736,548945,6791762816,2021-03-20,2021-06-03,9070,xaOwmwHARTIoDig,9110
B3671745,548945,6791762816,2021-01-14,2021-03-30,2926,QOXeRanlQemwzAL,4583
A0066099,548945,6791762816,2021-02-20,2021-03-01,14208,KClopujcYezKrfI,8579
B0907360,548945,6791762816,2021-01-15,2021-04-23,9986,nGSaodnPKRogNDc,8457
G0535756,548945,6791762816,2021-02-19,2021-06-09,10686,IBJXXRNTNwdUGYB,8714
G2079096,548945,6791762816,2021-03-21,2021-07-11,4293,NEoXFGjbhWmSbrQ,5473
G5832902,548945,6791762816,2021-03-18,2021-06-08,11681,cBSOGQpLkpfSqUF,8444
B5607789,548945,6791762816,2021-02-06,2021-06-01,14307,lxSPzZEcFmaAzQu,9965
A1626947,548945,6791762816,2021-01-04,2021-02-19,3279,QDzFbveSkoWLDWi,7392
B3481415,548945,6791762816,2021-03-19,2021-06-10,6104,OexNrVbQNcvOPkK,3913
B4835757,548945,6791762816,2021-03-19,2021-07-11,1821,BJqSkjnfemXPvqO,4626
A0528864,548945,6791762816,2021-02-19,2021-02-21,14250,eHKrAhqoMbSKrvO,8846
B7779199,548945,6791762816,2021-01-10,2021-01-31,10370,kbgpBseFLYTBoCj,8223
B9090244,548945,6791762816,2021-01-02,2021-04-25,9059,bWWoaloFfurdNzu,4833
B4110156,548945,6791762816,2021-02-07,2021-02-18,12503,aRCIQlERBIJcnvE,6829
A7885491,548945,6791762816,2021-02-16,2021-03-30,3149,IMezHXcpLzVzwvv,5703
A3037524,548945,6791762816,2021-02-13,2021-03-26,5371,TEAoecGAvCQIdTm,8599
A8396762,548945,6791762816,2021-02-22,2021-06-11,4141,QihUMdNyureKdtg,1365
A4991543,548945,6791762816,2021-02-17,2021-03-27,2471,FHdLjXAtLKXtjhS,5196
G8664473,548945,6791762816,2021-03-06,2021-05-20,7353,MFYJdObQplGpIkv,7938
G7750550,548945,6791762816,2021-02-25,2021-05-03,4185,NNeaFhFhPZFTAqX,1147
B3808453,548945,6791762816,2021-02-13,2021-06-06,11229,TqHWTBDLexuqZEw,9310
G7041801,548945,6791762816,2021-02-13,2021-04-09,12414,UqthoODhMlbhtrp,5653
B1582029,548945,6791762816,2021-02-11,2021-03-11,9610,lGXbZFKIOBITGQw,7511
A0353154,548945,6791762816,2021-02-09,2021-02-22,12847,GMgqhKfulNoLZma,1995
A7483162,548945,6791762816,2021-03-26,2021-05-29,10903,VyScPHJPTWzewlI,9839
A0980872,548945,6791762816,2021-02-23,2021-05-22,12592,zNPVoczGiwGPKpv,4000
B2492544,548945,6791762816,2021-02-20,2021-06-05,9954,amxOugDMMWggjhm,3080
G6420154,548945,6791762816,2021-03-22,2021-05-08,2747,yXhUjMhiATtBLdS,2014
G5527523,548945,6791762816,2021-02-04,2021-05-18,3522,GapHhYcxXeJeRmU,1070
A3529401,548945,6791762816,2021-01-28,2021-02-21,5338,HPKmjmgbLTznfyn,7496
A5412790,548945,6791762816,2021-02-06,2021-04-16,1529,YWNsEGuaBSheVUZ,5537
G5231953,548945,6791762816,2021-02-12,2021-02-28,12104,txpvMcIahDyXZtr,1277
B1419249,548945,6791762816,2021-02-27,2021-03-02,13539,anLFaNpkPcEjMOA,9469
G8542650,548945,6791762816,2021-01-09,2021-03-28,1548,WTWJnPflRSlcqPl,2108
B1880384,548945,6791762816,2021-02-15,2021-05-14,6296,ACNfuLfFqCKqmJE,3369
B7953913,548945,6791762816,2021-02-24,2021-05-16,13421,fqnjmKaXgmdHlgO,4529
B6150260,548945,6791762816,2021-03-27,2021-06-06,13736,tAMLDVrWvpwoLwN,6966
G7880826,548945,6791762816,2021-02-02,2021-02-26,9307,IXGdvlxRHwnmLAY,5690
G4334219,548945,6791762816,2021-02-01,2021-04-26,13119,yVFDHUaesmmGNEc,7914
G3635619,548945,6791762816,2021-03-08,2021-05-26,2933,wxSedRkuWkSOHIo,8848
B4981879,548945,6791762816,2021-01-25,2021-04-30,10316,hETgxNEEVszSgsK,1379
A2799580,548945,6791762816,2021-02-24,2021-05-01,4701,gGnFiZEjKipwPhx,9398
B3971794,548945,6791762816,2021-01-22,2021-02-18,12344,VIPAORsMOKQMHLJ,2615
G0344736,548945,6791762816,2021-03-30,2021-04-13,5483,GZKWUjjUbtxKvrd,8034
G8527344,548945,6791762816,2021-03-25,2021-07-20,10465,WoduqTjPvZhqpaQ,5843
A3562746,548945,6791762816,2021-03-15,2021-06-05,7628,zfEGpbPaPNGoacG,1503
B2749432,548945,6791762816,2021-03-30,2021-06-20,8649,MXzMpAoskJvPEuj,6772
G3454012,548945,6791762816,2021-01-07,2021-02-13,2436,nEvHVInXNSTgvHr,1151
B8800739,548945,6791762816,2021-02-18,2021-04-03,8789,wkBAmWoFeKrGXPO,3983
B1837247,548945,6791762816,2021-02-14,2021-02-24,11167,WLDCSvIIHpLwgrV,1282
B7543041,548945,6791762816,2021-02-24,2021-05-15,3974,fZyLPBoCjTXpcZw,1111
G0015429,548945,6791762816,2021-01-28,2021-03-14,10063,tMptDxReAjcXRST,1343
B2133843,548945,6791762816,2021-03-20,2021-05-01,14486,fqoOJoyTflNvobw,5758
G8423215,548945,6791762816,2021-01-27,2021-05-05,8442,GnGhEXtcMSJLBqk,3105
B7639961,548945,6791762816,2021-02-06,2021-02-07,9780,GnyJtmvscRMbfdG,5149
G5847903,548945,6791762816,2021-01-05,2021-02-06,13719,xaFEXDUeoBQDlkf,5866
G4831991,548945,6791762816,2021-01-22,2021-01-29,13695,ewVwnQSCaHscqho,3825
B1247357,548945,6791762816,2021-02-19,2021-06-06,12349,LuyShDJNoLYrkqO,8339
G7933839,548945,6791762816,2021-01-17,2021-03-13,1820,mhKbUWAnyqBCGsP,6042
B6764979,548945,6791762816,2021-01-21,2021-05-11,6886,sjddhFlfzNPBVHm,1342
A1225483,548945,6791762816,2021-02-07,2021-04-08,4624,MFXviHlxilNpkhf,6994
B7887928,548945,6791762816,2021-02-14,2021-04-19,14479,LqRDXWOURSfapSj,6268
G3577106,548945,6791762816,2021-03-11,2021-06-18,11556,MfbDStaYwQYaEPj,9501
B8289776,548945,6791762816,2021-03-26,2021-06-02,6448,rcpWelWoYzOcclz,7473
G1385029,548945,6791762816,2021-01-12,2021-01-27,4515,GGQGGgoXdWgOXyM,9663
B0253825,548945,6791762816,2021-02-21,2021-05-21,7106,puJcAhFhUgqRYri,2253
G5289835,548945,6791762816,2021-01-29,2021-03-03,5979,GjrYlnXVptKkgCx,2689
G2996435,548945,6791762816,2021-02-01,2021-02-02,14514,fwkjjyUYyBZopfZ,5595
A5712301,548945,6791762816,2021-03-29,2021-06-22,6744,AUDMoGJLCKYxYho,3506
B5499173,548945,6791762816,2021-03-22,2021-07-04,9889,zHTNePBhwmImWNQ,2775
B8710356,548945,6791762816,2021-02-23,2021-04-13,6998,ShbqJFZwHTOVuYL,7132
A0426847,548945,6791762816,2021-01-23,2021-02-17,1892,NDAUuRALGXXdQyt,5031
A7517137,548945,6791762816,2021-03-10,2021-03-21,10520,oxNnwxBrDRViZhb,1151
A9326393,548945,6791762816,2021-03-01,2021-06-22,7969,qWjDZNiRkwPNNXb,3548
A3928566,548945,6791762816,2021-02-20,2021-05-13,9569,jnrzWRwGfPjIphU,7312
G0496187,548945,6791762816,2021-01-31,2021-02-06,7886,AXyrjxsHVMUzCui,4328
G3577106,548945,6791762816,2021-03-14,2021-06-25,4164,XbrvGyCjGVOVZHX,8613
A4902955,548945,6791762816,2021-03-25,2021-05-27,2467,FASVNVeEJIzFGdm,7175
A4363523,548945,6791762816,2021-01-05,2021-03-02,9744,jVMYHWeGaOfPFup,6922
G4615485,548945,6791762816,2021-03-14,2021-03-22,9084,sVUWyjYdLyBAAdW,9428
A5929930,548945,6791762816,2021-02-11,2021-03-07,6291,IhtOkihhIkbnEaj,7641
A0740764,548945,6791762816,2021-01-29,2021-05-26,5076,aBDiAkIPONNOjzZ,8044
B7639961,548945,6791762816,2021-02-03,2021-02-13,2792,czydCMHwHMeXdCH,7062
G6521359,548945,6791762816,2021-03-14,2021-05-29,14964,lcNYTqSnYcCOqBC,3772
B3110389,548945,6791762816,2021-03-16,2021-05-16,14227,yXhttwGOKbycpjJ,7839
A6778749,548945,6791762816,2021-01-29,2021-05-16,7580,OJbpaZmuOTKXoqs,7179
B6304955,548945,6791762816,2021-01-19,2021-02-20,12911,nkqhyirLBzaSEGJ,3577
A6497046,548945,6791762816,2021-01-21,2021-04-10,14956,fRzOTDwwaZXRjLd,2610
B6237659,548945,6791762816,2021-03-25,2021-07-04,2597,AfIZwQQwNrlSMLi,4419
B6642199,548945,6791762816,2021-03-10,2021-05-22,11046,YBPKgFxFlAsWLBH,8816
G6041266,548945,6791762816,2021-02-21,2021-05-18,5375,LylfnyAbQxwoJzx,9004
B6984631,548945,6791762816,2021-01-13,2021-03-17,1494,IZoiCEwnJxYYPIm,8816
B6642199,548945,6791762816,2021-01-01,2021-01-24,4194,VyxHSAFDulrRxpP,2026
A8192796,548945,6791762816,2021-02-27,2021-04-28,9339,wagXCzECyIjHGRI,1708
A9802296,548945,6791762816,2021-03-27,2021-05-16,1562,xNXpDsBkCPrCSJm,4697
A6140069,548945,6791762816,2021-02-17,2021-03-06,3039,LhOdPQXnyhfLBAe,8754
G5107385,548945,6791762816,2021-01-19,2021-04-12,13500,RuqnZkDbWTTFKFf,5434
G0636425,548945,6791762816,2021-02-21,2021-05-28,3621,WvtDCLdXmZubHtb,9474
A5338150,548945,6791762816,2021-01-11,2021-01-19,12148,gRnqMOgOgYlZSnx,5298
G0925223,548945,6791762816,2021-02-27,2021-03-21,5444,MlzHXPyfkCPxnTs,8318
A4244706,548945,6791762816,2021-03-11,2021-03-20,7433,KJSmhxKywPcyNec,6973
B3084470,548945,6791762816,2021-01-24,2021-04-06,11848,EkFaVZTMoHfjsld,6253
G8696733,548945,6791762816,2021-02-06,2021-05-05,2064,AmUvgxOPPnEPKon,4266
G5977411,548945,6791762816,2021-02-23,2021-03-10,14366,RUyhbGRzokXgCER,4201
A5290627,548945,6791762816,2021-03-06,2021-05-04,10437,vPhWhmjSCikwtAO,1738
B4073012,548945,6791762816,2021-01-11,2021-01-24,6640,RSfivMSxzhqIQkl,5727
G2781468,548945,6791762816,2021-01-23,2021-01-27,12536,raBwgelwTjTBcwK,4228
B9251293,548945,6791762816,2021-02-27,2021-06-03,1778,lhvWBEdJPUyzQEl,8191
B4902101,548945,6791762816,2021-01-18,2021-04-24,11690,MshOSOTuOWTAigN,4805
B4158328,548945,6791762816,2021-03-09,2021-03-26,8196,oKCNZqHIQOUdGcp,4515
G9865869,548945,6791762816,2021-01-26,2021-04-26,5056,lAbsuWsdZNIAAZF,5559
G7291567,548945,6791762816,2021-02-23,2021-05-03,8390,rhVTMUWCilUhEVp,9947
B2781503,548945,6791762816,2021-03-30,2021-07-13,7556,lfUmXiMlTMtYrUA,1117
B3530568,548945,6791762816,2021-03-06,2021-03-21,8420,YMITisjzinKCeYv,3952
A0962250,548945,6791762816,2021-01-18,2021-02-04,10055,qmbVjFehYMwRFkX,7994
A1779502,548945,6791762816,2021-02-23,2021-03-14,10041,uyPhGLCDMgutYoM,3150
B1436802,548945,6791762816,2021-02-23,2021-04-01,3309,ucVqrtcLMYYhQMs,9438
B7110844,548945,6791762816,2021-03-30,2021-04-19,8203,rVcXAixjaiYTrLB,3761
B5158676,548945,6791762816,2021-03-28,2021-06-24,11886,dkLSkfdSVbdYheH,7383
G2856657,548945,6791762816,2021-03-07,2021-03-11,7433,oYbpebHaMQgPTTH,8993
A4278435,548945,6791762816,2021-01-09,2021-04-01,7621,cMpmWGMfNOHmpvs,4266
B0834005,548945,6791762816,2021-01-25,2021-01-29,10377,ksCLAPwXuGkriTV,8087
B1149818,548945,6791762816,2021-01-20,2021-02-17,8958,dYfKtTHbJTMyHAn,2434
B3372375,548945,6791762816,2021-03-19,2021-05-19,14592,GCecFpHrFMZhdjv,2372
B7317364,548945,6791762816,2021-01-16,2021-05-13,9117,oFRXUbdcNSEcQCk,1069
G5458536,548945,6791762816,2021-02-07,2021-03-14,4156,bVcRgxCXRQLmxHO,6228
A5818838,548945,6791762816,2021-01-07,2021-04-11,7264,TZwazsTiYJtdSGj,6334
G4973084,548945,6791762816,2021-02-03,2021-03-21,13256,IhAUKWmYhEzqYBX,4098
G2059181,548945,6791762816,2021-02-17,2021-02-24,1725,muKcbEEgidEAqcD,1483
B8139955,548945,6791762816,2021-01-27,2021-05-27,11283,WdhiWzSKZrdPPYm,5395
G0129258,548945,6791762816,2021-02-05,2021-05-06,7856,VJNyJVxhYmmyBvH,4560
A3438195,548945,6791762816,2021-01-25,2021-02-14,8874,ZcoOXCmulbcrFjd,9596
B5580456,548945,6791762816,2021-01-24,2021-04-17,2583,QnKzJlRWEPCHkZz,2264
G6266335,548945,6791762816,2021-01-13,2021-04-28,10480,xdejuhuikzjNdyq,7413
A7720713,548945,6791762816,2021-01-25,2021-01-27,2740,GMcwaRNwcHiRmEY,7613
G3915048,548945,6791762816,2021-01-05,2021-04-04,1049,MCLHErGyGqVWnoF,7261
A0023325,548945,6791762816,2021-01-23,2021-05-04,10798,AJzoaYoWqLWSZwr,6520
A6025924,548945,6791762816,2021-01-27,2021-02-10,12881,WVsKQllLMxuBEjL,1822
B2036031,548945,6791762816,2021-01-12,2021-04-21,3611,mQwdarbZiUVBKua,3426
A6875168,548945,6791762816,2021-01-23,2021-03-31,9557,KXQmkJTNTUDARDq,8038
B6364973,548945,6791762816,2021-01-15,2021-04-08,7619,jUOHCmbOdzJNtHC,9663
A2467700,548945,6791762816,2021-01-06,2021-01-13,14622,EJKCYeZAiqHanWF,3601
A8178403,548945,6791762816,2021-02-01,2021-05-18,9812,eUMLkRPGPnzfpXK,8055
G6774657,548945,6791762816,2021-03-23,2021-04-28,3210,mLCkTZQuISxJMms,3839
A4428729,548945,6791762816,2021-03-15,2021-04-24,10393,IuQTfxZOAPBwxCS,5052
B0446256,548945,6791762816,2021-03-13,2021-05-14,7779,XzpOlchmYUfNBbt,6693
A4147889,548945,6791762816,2021-01-24,2021-03-17,3858,smuoIiCzWebWbBy,6151
B9007486,548945,6791762816,2021-03-25,2021-07-17,6347,ieYgeAzcaDOdtag,1370
G2300852,548945,6791762816,2021-01-23,2021-03-10,1371,GAqfTlUMSEabajc,2719
B8778085,548945,6791762816,2021-01-01,2021-02-13,11903,AhLgjehuAxTcNZU,7311
G3431168,548945,6791762816,2021-03-15,2021-04-07,4649,vUaqjqBwcnFIlwf,6589
A4182567,548945,6791762816,2021-02-28,2021-04-15,10178,ktovraInTLaeKEl,6661
G2516281,548945,6791762816,2021-02-20,2021-04-15,12843,UaTwRBrGSJDpfjY,5047
G3462302,548945,6791762816,2021-02-15,2021-04-25,9448,eHReaWIjcTReJtf,4771
A8971286,548945,6791762816,2021-03-16,2021-07-03,4718,PBJSzJZMzvmkuaM,6311
A8472040,548945,6791762816,2021-01-31,2021-02-12,3967,UjOswTTXSASiAOE,8658
A8278618,548945,6791762816,2021-01-15,2021-01-23,8700,yfdZRRctLmXkGCe,6505
G7041801,548945,6791762816,2021-03-24,2021-07-12,8173,vBnTXlKjCFxXISW,1705
A4802310,548945,6791762816,2021-03-09,2021-06-01,4629,tkRZtervyvfavhT,6236
G4781884,548945,6791762816,2021-01-05,2021-02-26,3207,XxZHCWleSIsRVyS,1236
A5711355,548945,6791762816,2021-02-13,2021-05-24,9288,bAtiZEeNUyYZWXr,9655
B0935655,548945,6791762816,2021-01-22,2021-03-04,12439,wbUPLhXbqnocoLB,7290
B0419771,548945,6791762816,2021-02-07,2021-03-24,6128,hWlbcygRMriZMan,6545
A8598495,548945,6791762816,2021-03-25,2021-06-01,7328,BUNqPotzKBbOTbc,1560
B1711872,548945,6791762816,2021-02-07,2021-04-28,6013,FGuTEBEKHCPWmhO,1974
A7618164,548945,6791762816,2021-01-24,2021-03-09,6021,YgbghFPdKpzZBkY,5320
B1685303,548945,6791762816,2021-01-29,2021-05-18,14659,keCKKYMqIYAGJgx,5736
G0024868,548945,6791762816,2021-01-29,2021-03-19,3863,uNCOQMLbPOkZtzp,7722
G4793455,548945,6791762816,2021-03-27,2021-05-11,5192,JbOJMwerCIemNQY,5788
B6649613,548945,6791762816,2021-01-11,2021-01-19,9302,KZYKhxDoOlsRsrQ,1395
A1886601,548945,6791762816,2021-03-01,2021-05-07,12864,bXkvTeQAIqjSGBK,4380
G2313725,548945,6791762816,2021-03-21,2021-06-26,12899,XAltFmbsHzeOBjf,9233
G0276375,548945,6791762816,2021-01-25,2021-02-15,13893,ylpRywWKvtpSnfP,3021
B1459663,548945,6791762816,2021-03-21,2021-04-27,9352,gEhMUyzTKaayCTO,4556
A8267978,548945,6791762816,2021-03-10,2021-06-06,10401,LikNpKsUFCzJTIA,2461
A9646773,548945,6791762816,2021-02-09,2021-03-17,9312,EOlupAnZqIQcMVw,7569
B7314102,548945,6791762816,2021-02-05,2021-04-29,7956,EKAPmmoIWOZwFbq,9080
A2507105,548945,6791762816,2021-02-23,2021-04-02,14386,niEYKwHMETYtGzs,8399
A5353569,548945,6791762816,2021-02-10,2021-03-29,6155,pQXnASOeCHZcdQS,2864
B9006426,548945,6791762816,2021-03-26,2021-05-30,11862,qWwTcGhDrbdsxkS,8399
A7441866,548945,6791762816,2021-02-08,2021-04-01,11283,GaoXjCGxpSMtGnZ,5707
B1711872,548945,6791762816,2021-01-23,2021-04-21,13861,NGxrRbMYlqLlOym,8698
G5847903,548945,6791762816,2021-01-07,2021-03-29,7641,CxiKzcJwLufmrwu,1115
B1533728,548945,6791762816,2021-01-24,2021-03-19,12498,VTjDDPYhVEaAufh,4273
A1738335,548945,6791762816,2021-01-26,2021-03-21,14405,xmIEZMpDiuAzdIq,5126
A4375497,548945,6791762816,2021-01-31,2021-03-29,1133,dtAHEewrRGIzRto,7831
A2686997,548945,6791762816,2021-03-06,2021-06-05,9542,BILffwWonFTiyah,3547
B4451237,548945,6791762816,2021-02-23,2021-05-26,9454,mddTxQDyaqcPhOJ,7255
G9765864,548945,6791762816,2021-03-09,2021-04-04,9800,MAnslAzUvQVjGFi,4025
B1591631,548945,6791762816,2021-02-24,2021-04-26,13053,boFeuQcqXjklteu,8557
B0964533,548945,6791762816,2021-02-03,2021-04-19,3327,cWJsaQCOOMApHJy,4794
B7357133,548945,6791762816,2021-01-24,2021-03-16,13757,RAFhUCwGsNFgShv,9323
A9505690,548945,6791762816,2021-03-01,2021-05-05,3280,LHzhARVvtuGtKbl,3280
A5302154,548945,6791762816,2021-01-14,2021-05-11,9432,fqZEgJEoeOTXyTI,7119
A2441327,548945,6791762816,2021-03-14,2021-04-05,4640,qChfyKwbrvHZWVQ,9767
G9213401,548945,6791762816,2021-03-01,2021-04-07,9283,hoZNjrZElfQmDPM,2289
B7044534,548945,6791762816,2021-01-26,2021-05-23,5738,VweHsoGUYgsMMhR,9848
A6916331,548945,6791762816,2021-01-08,2021-02-09,8112,QDMpsbcduoBAshm,8560
G0178631,548945,6791762816,2021-01-14,2021-03-28,13443,mRiWdfNYXUArmcI,5393
B6585531,548945,6791762816,2021-02-18,2021-05-13,14084,cSnwIsqLpfQtBXm,8631
B3148886,548945,6791762816,2021-01-25,2021-05-18,6244,kbSbgIXmAvYtGfC,5251
A3410272,548945,6791762816,2021-01-07,2021-04-16,10279,hbIqeqkJjleUtQj,9342
A3727418,548945,6791762816,2021-01-13,2021-05-09,3623,urSfFlrozKHUqqp,3450
B7894692,548945,6791762816,2021-03-13,2021-03-20,8570,dwqoWxCimHWOphc,8865
G2666671,548945,6791762816,2021-01-30,2021-05-23,3609,sWMjGFwhJeoTuRJ,3003
B4016683,548945,6791762816,2021-03-05,2021-06-19,2291,ppXKXdCFdOTuzYU,3295
G7398424,548945,6791762816,2021-03-13,2021-05-26,1053,PklWjXHwyYIgaEw,3786
B0688555,548945,6791762816,2021-01-14,2021-04-07,6254,hwvUVEqHRazUgYk,4071
A3827158,548945,6791762816,2021-03-15,2021-07-05,9804,vjtUIhhUmviOvzq,2725
B6685079,548945,6791762816,2021-03-01,2021-05-27,13369,FGxlxVQXWvrIwTH,7873
A8782443,548945,6791762816,2021-01-20,2021-02-05,9971,hHDdMkSzOnWiItk,3151
G7205297,548945,6791762816,2021-03-08,2021-06-09,4045,VhuMpXtOtBWPBhm,5965
A5191824,548945,6791762816,2021-02-26,2021-03-20,3398,OZZdPduVUYjIiqe,6977
G7538542,548945,6791762816,2021-02-05,2021-03-04,4149,vjkHFRsAcRCjnjB,8340
G1619912,548945,6791762816,2021-01-02,2021-01-11,7933,QkThWODtySFWCgc,2345
A6794872,548945,6791762816,2021-01-11,2021-01-24,1529,uWAgKePRldIpqDc,2556
G5174818,548945,6791762816,2021-03-28,2021-06-01,4221,KUKMOpJQnfPVOcn,6962
G2795897,548945,6791762816,2021-01-14,2021-05-02,6818,NSkjHxzpgwqJldv,7786
G8662994,548945,6791762816,2021-03-24,2021-05-16,10046,ndWmzjEztPDndsD,8224
A4805734,548945,6791762816,2021-02-26,2021-05-02,9465,KawToimakLmpLEp,8922
B3933184,548945,6791762816,2021-03-14,2021-07-08,4378,hlDODTnhAmJCdVA,6338
G5977264,548945,6791762816,2021-03-27,2021-06-14,10604,BELAaqIKwfdiUnH,4996
A4869492,548945,6791762816,2021-03-13,2021-06-27,6358,YbuSBRJTiRPlXVj,1476
A8782443,548945,6791762816,2021-03-13,2021-05-09,12545,ebeWJnFQrqYuDVW,8858
A8969553,548945,6791762816,2021-02-05,2021-05-19,13454,sBTjXgIkGcpAJzM,5869
G4207688,548945,6791762816,2021-01-16,2021-03-14,4790,jEuHBWgwhnIMMTn,3112
